index,id,breed,Breed_1,age,status,size,Size_1,fixed,house_trained,special,current,children,dog,Size_2,status1,dogs
4025,45974263,0,0,2,2,3,2,1,0,0,0,1,1,1,1,8
4026,45974206,0,0,3,2,2,3,1,1,0,1,1,1,0,1,28
4027,45973132,1,0,1,2,2,2,1,0,0,0,1,1,1,1,26
4028,45973133,1,0,1,2,2,3,1,0,0,0,1,1,1,1,8
4029,45973135,1,0,1,2,2,3,1,0,0,0,1,1,1,1,11
4030,45972708,1,0,3,2,3,1,1,1,0,1,1,1,1,1,11
4031,45972698,1,0,3,1,3,2,1,1,0,1,1,1,1,1,21
4032,45972651,1,0,3,2,3,2,1,1,0,1,1,1,1,1,14
4033,45972236,1,0,3,2,3,2,1,0,0,0,1,1,1,1,9
4034,45971845,0,0,2,1,3,3,1,0,0,0,1,1,1,1,2
4035,45971837,0,0,2,1,3,2,1,0,0,0,1,1,1,1,29
4036,45971817,1,0,3,1,3,3,1,0,0,0,1,1,1,1,33
4037,45971819,0,0,3,1,3,2,1,0,0,0,1,1,1,1,9
4038,45971824,1,0,2,1,3,3,1,0,0,0,1,1,1,1,21
4039,45971826,1,0,3,1,2,2,1,0,0,0,1,1,1,1,11
4040,45970529,1,0,2,2,2,2,0,1,0,0,1,1,1,1,4
4041,45970532,1,0,3,2,2,3,1,1,0,1,1,1,1,1,21
4042,45968186,1,0,3,1,2,2,1,0,0,0,1,1,1,1,13
4043,45968122,1,0,2,1,2,4,1,1,0,0,1,1,1,1,28
4044,45967542,0,0,3,1,4,1,0,1,0,1,1,1,1,1,1
4045,45967510,1,0,2,2,2,2,1,0,0,0,1,1,1,1,18
4046,45967479,0,0,4,1,4,1,1,1,0,0,1,1,1,1,8
4047,45967303,0,0,2,2,4,1,1,1,0,1,1,1,1,1,29
4048,45966779,1,0,3,1,2,2,1,0,0,0,1,1,1,1,9
4049,45966097,1,0,3,2,1,3,1,0,0,0,1,1,1,1,21
4050,45965819,1,0,1,1,2,1,1,1,0,1,1,1,1,1,11
4051,45965894,0,0,3,1,3,2,1,0,0,0,1,1,1,1,4
4052,45965893,1,0,3,2,2,2,1,0,0,0,1,1,1,1,24
4053,45965757,1,0,1,1,2,1,1,1,0,1,1,1,1,1,10
4054,45964261,1,0,2,1,3,2,1,0,0,0,1,1,1,1,4
4055,45963569,1,0,3,1,2,3,1,1,0,0,0,0,0,1,8
4056,45963046,0,0,2,2,2,4,1,1,0,1,1,0,0,1,17
4057,45962488,1,0,3,1,2,3,1,1,0,0,1,1,1,1,23
4058,45962487,1,0,3,2,1,2,1,1,0,0,1,1,1,1,28
4059,45961780,0,0,1,2,1,1,0,0,0,0,1,1,1,1,29
4060,45961769,0,0,1,2,1,1,0,0,0,0,1,1,1,1,11
4061,45961626,0,0,1,2,1,1,0,0,0,0,1,1,1,1,13
4062,45961506,0,0,1,2,1,1,0,0,0,0,1,1,1,1,26
4063,45961167,0,0,1,1,1,1,0,0,0,0,1,1,1,1,24
4064,45961282,1,0,2,2,3,2,1,0,0,0,1,1,1,1,15
4065,45961276,1,0,3,2,2,3,1,0,0,0,1,1,1,1,30
4066,45961274,0,0,2,1,2,2,1,0,0,0,1,1,1,1,6
4067,45961270,1,0,4,1,3,3,1,0,0,0,1,1,1,1,13
4068,45960558,1,0,4,1,3,1,0,0,0,0,1,1,1,1,20
4069,45960550,1,0,2,2,2,2,1,0,0,0,1,1,1,1,28
4070,45960540,1,0,3,2,3,2,0,0,0,0,1,1,1,1,11
4071,45960478,1,0,1,2,1,3,1,0,0,1,1,1,1,1,14
4072,45960477,1,0,1,2,2,2,1,0,0,1,1,1,1,1,6
4073,45960471,0,0,1,1,1,3,1,0,0,1,1,1,1,1,33
4074,45960467,1,0,1,2,2,4,1,0,0,1,1,1,1,1,21
4075,45960469,1,0,1,2,2,2,1,0,0,1,1,1,1,1,13
4076,45960468,1,0,1,2,2,3,1,0,0,1,1,1,1,1,33
4077,45960169,1,0,2,1,3,3,1,0,0,0,1,1,1,1,28
4078,45959146,1,0,3,1,3,2,1,0,0,1,1,1,1,1,28
4079,45958461,1,0,4,2,1,1,1,1,0,1,1,1,1,1,20
4080,45958443,1,0,2,1,1,1,1,1,0,1,1,1,1,1,33
4081,45958310,1,0,1,1,3,1,1,1,0,1,1,1,1,1,3
4082,45958287,0,0,2,2,2,2,0,0,0,0,1,1,1,1,8
4083,45958288,0,0,3,2,2,3,0,1,0,1,0,1,0,1,14
4084,45958289,0,0,2,2,4,2,1,1,0,0,1,1,1,1,5
4085,45958286,0,0,2,1,2,3,0,0,0,0,1,1,1,1,18
4086,45958095,1,0,2,1,1,2,1,1,0,0,1,1,1,1,6
4087,45957177,1,0,1,2,2,4,0,0,0,0,1,1,1,1,27
4088,45957175,1,0,1,1,2,3,0,0,0,0,1,1,1,1,23
4089,45957176,1,0,1,1,2,2,0,0,0,0,1,1,1,1,18
4090,45957165,1,0,2,2,3,3,1,0,0,0,1,1,1,1,17
4091,45956992,1,0,2,2,1,1,1,0,0,1,1,1,1,1,3
4092,45956735,1,0,2,1,3,2,1,0,0,0,1,1,1,1,11
4093,45956452,1,0,3,1,3,1,1,0,0,1,1,1,1,1,18
4094,45956456,1,0,2,2,1,1,1,1,0,1,1,1,1,1,2
4095,45956436,1,0,2,1,1,1,1,1,0,1,1,1,1,1,22
4096,45956128,1,0,3,1,1,2,1,0,0,0,1,1,1,1,7
4097,45955908,1,0,2,2,1,1,1,1,0,1,1,1,1,1,21
4098,45955903,1,0,3,2,1,2,1,1,0,1,1,1,1,1,2
4099,45955724,1,0,3,2,1,2,1,1,0,1,1,1,1,1,18
4100,45955735,0,0,2,2,1,1,0,1,0,0,1,1,1,1,13
4101,45953330,0,0,1,2,1,1,0,1,0,0,1,1,1,1,25
4102,45955437,0,0,4,1,2,2,1,0,0,0,1,1,1,1,13
4103,45955247,0,0,2,1,3,3,1,0,0,1,1,1,1,1,17
4104,45954648,0,0,2,1,2,2,1,0,0,0,1,1,1,1,21
4105,45953855,1,0,4,2,1,2,1,1,0,1,1,1,1,1,6
4106,45953907,1,0,2,2,1,1,0,0,0,1,1,1,1,1,32
4107,45953876,1,0,3,2,2,2,0,0,0,1,1,1,1,1,16
4108,45953858,0,0,2,2,1,1,1,0,0,1,1,1,1,1,22
4109,45953810,1,0,2,1,2,1,0,0,0,1,1,1,1,1,7
4110,45953724,1,0,2,1,2,2,1,1,0,0,1,1,1,1,6
4111,45953374,0,0,3,2,2,2,1,1,0,1,1,1,1,1,10
4112,45953335,1,0,2,2,2,2,1,1,0,1,1,1,1,1,26
4113,45952980,1,0,3,1,1,2,1,1,0,1,1,1,1,1,13
4114,45952969,0,0,3,1,2,1,1,1,0,1,1,1,1,1,33
4115,45952956,1,0,3,2,1,2,1,1,0,1,1,1,1,1,19
4116,45952809,1,0,2,2,2,3,1,1,0,1,1,1,1,1,14
4117,45952077,1,0,2,2,2,2,1,1,0,1,1,1,1,1,1
4118,45951945,1,0,1,1,2,1,0,0,0,1,1,1,1,1,19
4119,45951775,1,0,1,1,2,2,0,1,0,1,1,1,1,1,13
4120,45951597,1,0,2,2,2,3,1,0,0,0,1,1,1,1,18
4121,45951204,1,0,2,1,3,2,1,1,0,1,1,1,1,1,31
4122,45949924,1,0,3,1,3,3,1,0,0,0,1,1,1,1,8
4123,45949926,0,0,3,1,3,2,1,0,0,0,1,1,1,1,28
4124,45949286,1,0,1,2,2,3,1,0,0,1,1,1,1,1,30
4125,45947798,1,0,2,2,2,2,1,0,0,1,1,1,1,1,12
4126,45947668,0,0,3,1,1,3,1,0,0,1,1,1,1,1,11
4127,45946440,1,0,3,1,3,1,1,1,0,1,1,1,1,1,7
4128,45945953,1,0,2,2,1,2,1,0,0,1,0,1,0,1,6
4129,45945837,1,0,3,1,2,3,1,0,0,0,1,1,1,1,9
4130,45945503,1,0,4,2,3,2,1,1,0,1,1,1,1,1,11
4131,45945515,1,0,3,1,2,3,1,1,0,0,1,1,1,1,25
4132,45945514,1,0,3,2,2,2,1,0,0,0,1,1,1,1,33
4133,45944719,1,0,2,2,2,2,0,0,0,0,1,1,1,1,30
4134,45944721,0,0,3,1,3,3,1,0,0,0,1,1,1,1,13
4135,45944514,1,0,3,2,3,1,1,1,0,1,1,1,1,1,7
4136,45944498,1,0,3,1,3,1,0,0,0,0,1,1,1,1,5
4137,45944489,1,0,3,2,2,1,1,1,0,1,1,1,1,1,32
4138,45944485,1,0,4,2,2,3,1,1,0,1,1,1,1,1,24
4139,45944467,1,0,1,2,2,1,1,0,0,1,1,1,1,1,22
4140,45944450,1,0,3,1,3,2,1,1,0,1,1,1,1,1,16
4141,45944425,1,0,3,1,3,1,1,1,1,1,1,1,1,1,16
4142,45944336,1,0,3,1,3,1,1,1,0,1,1,1,1,1,21
4143,45944351,1,0,1,2,1,3,1,0,0,0,1,1,1,1,9
4144,45944303,1,0,2,1,3,1,1,1,0,1,1,1,1,1,26
4145,45944137,0,0,3,1,3,2,1,0,0,0,1,1,1,1,1
4146,45944075,1,0,1,2,2,2,1,0,0,1,1,1,1,1,28
4147,45943966,1,0,2,2,2,1,1,1,0,1,1,1,1,1,12
4148,45944026,1,0,3,2,2,1,1,1,0,1,1,1,1,1,33
4149,45943931,1,0,3,2,2,2,1,1,0,1,1,1,1,1,13
4150,45942686,0,0,3,2,3,3,1,0,0,0,1,1,1,1,2
4151,45942685,1,0,2,1,3,2,0,0,0,0,1,1,1,1,30
4152,45941449,0,0,3,2,2,2,1,0,0,1,0,1,1,1,13
4153,45939383,1,0,3,1,2,3,1,0,0,0,1,1,1,1,11
4154,45939387,1,0,3,2,2,2,1,0,0,0,1,1,1,1,30
4155,45939304,0,0,3,2,3,3,1,0,0,0,1,1,1,1,21
4156,45939305,1,0,2,1,3,2,1,0,0,0,1,1,1,1,20
4157,45938697,1,0,3,2,2,2,0,0,0,0,1,1,1,1,23
4158,45938688,1,0,2,2,2,2,0,0,0,0,1,1,1,1,25
4159,45938176,1,0,2,1,3,2,0,0,0,0,1,1,1,1,8
4160,45938153,1,0,4,2,2,1,0,0,0,0,1,1,1,1,11
4161,45938133,1,0,1,1,2,3,1,0,0,1,1,1,1,1,11
4162,45938090,1,0,4,2,2,2,1,0,0,0,1,1,1,1,2
4163,45935770,1,0,2,2,2,4,1,0,0,1,1,1,1,1,20
4164,45935772,1,0,2,1,2,2,1,0,0,1,1,1,1,1,4
4165,45935047,1,0,2,2,2,3,1,0,0,0,1,1,1,1,13
4166,45934989,1,0,2,1,1,2,1,0,0,0,1,1,1,1,18
4167,45933952,1,0,2,1,4,2,1,0,0,0,1,1,1,1,31
4168,45933612,1,0,1,1,2,1,1,0,0,1,1,1,1,1,17
4169,45933648,0,0,4,2,2,3,1,0,0,0,1,1,1,1,11
4170,45933591,1,0,1,2,2,1,1,0,0,1,1,1,1,1,3
4171,45933565,1,0,1,1,2,1,1,0,0,1,1,1,1,1,19
4172,45933557,1,0,1,2,2,1,1,0,0,1,1,1,1,1,29
4173,45932622,0,0,3,1,3,3,1,0,0,0,1,1,1,1,17
4174,45932171,1,0,3,1,4,3,1,0,0,0,1,1,1,1,27
4175,45931063,1,0,3,1,2,2,1,0,0,0,1,1,1,1,8
4176,45930954,0,0,2,1,3,2,1,0,0,0,1,1,1,1,17
4177,45930919,1,0,1,2,1,3,0,0,0,0,1,1,1,1,31
4178,45930918,1,0,1,1,1,2,0,0,0,0,1,1,1,1,30
4179,45930917,1,0,1,2,1,3,0,0,0,0,1,1,1,1,26
4180,45930915,1,0,1,2,1,2,0,0,0,0,1,1,1,1,3
4181,45930920,1,0,1,1,1,2,0,0,0,0,1,1,1,1,13
4182,45930921,1,0,1,1,1,3,0,0,0,0,1,1,1,1,22
4183,45930413,1,0,3,2,2,3,1,0,0,0,1,1,1,1,33
4184,45930414,1,0,3,2,3,2,1,0,0,0,1,1,1,1,16
4185,45929099,1,0,3,1,2,2,1,0,0,0,1,1,1,1,27
4186,45926936,1,0,3,2,3,3,1,0,0,0,1,1,1,1,8
4187,45926194,0,0,2,1,3,2,1,0,0,0,1,1,1,1,23
4188,45926195,1,0,3,1,1,3,1,0,0,0,1,1,1,1,4
4189,45926193,0,0,3,1,2,2,1,0,0,0,1,1,1,1,13
4190,45926186,1,0,2,1,3,3,1,0,0,0,1,1,1,1,2
4191,45926188,0,0,2,1,4,2,0,0,0,0,1,1,1,1,19
4192,45926184,1,0,3,1,3,3,1,0,0,0,1,1,1,1,24
4193,45926117,0,0,3,1,1,4,1,0,0,0,1,1,1,1,11
4194,45926121,0,0,3,2,2,2,1,0,0,0,1,1,1,1,29
4195,45925597,1,0,3,2,3,2,1,0,0,1,1,1,1,1,13
4196,45924128,0,0,2,1,1,1,1,1,0,1,1,1,1,1,28
4197,45923847,1,0,2,1,2,2,1,1,0,0,1,1,1,1,8
4198,45923234,0,0,3,1,3,2,1,1,0,1,1,1,1,1,8
4199,45923092,1,0,2,2,2,1,1,1,0,1,1,1,1,1,12
4200,45922816,1,0,3,1,1,2,1,0,0,0,1,1,1,1,7
4201,45922812,0,0,2,1,3,2,1,0,0,0,1,1,1,1,17
4202,45922723,1,0,3,1,2,2,1,0,0,0,1,1,1,1,29
4203,45922721,1,0,2,1,3,2,1,0,0,0,1,1,1,1,1
4204,45922719,1,0,4,1,3,3,1,0,0,0,1,1,1,1,24
4205,45921844,0,0,2,1,2,2,1,0,0,1,1,1,1,1,14
4206,45921660,1,0,3,1,3,3,1,0,0,0,1,1,1,1,30
4207,45916272,1,0,1,1,2,1,0,0,0,1,1,1,1,1,15
4208,45916324,0,0,2,1,2,2,1,1,0,1,1,1,1,1,16
4209,45916257,1,0,1,1,2,1,0,0,0,1,1,1,1,1,32
4210,45916220,1,0,1,1,2,1,0,0,0,1,1,1,1,1,19
4211,45916208,1,0,1,1,2,1,0,0,0,1,1,1,1,1,7
4212,45915174,1,0,1,2,2,1,0,0,0,1,1,1,1,1,8
4213,45915016,1,0,1,2,2,1,0,0,0,1,1,1,1,1,31
4214,45913561,1,0,2,1,3,2,1,0,0,0,1,1,1,1,9
4215,45913559,1,0,2,1,3,2,1,0,0,0,1,1,1,1,1
4216,45913558,1,0,3,1,1,3,1,0,0,0,1,1,1,1,6
4217,45913519,1,0,4,1,2,2,1,0,0,0,1,1,1,1,19
4218,45913514,1,0,2,2,2,3,1,0,0,0,1,1,1,1,8
4219,45913176,1,0,2,2,2,2,0,0,0,0,1,1,1,1,32
4220,45912079,1,0,2,2,1,2,1,1,0,1,1,1,1,1,3
4221,45911693,0,0,3,2,2,2,1,0,0,1,1,1,1,1,10
4222,45910919,1,0,2,1,2,2,1,0,0,0,1,1,1,1,7
4223,45910780,1,0,2,1,3,3,1,0,0,0,1,1,1,1,19
4224,45910723,1,0,3,2,2,2,0,0,0,0,1,1,1,1,30
4225,45910674,1,0,2,2,3,2,1,0,0,0,1,1,1,1,12
4226,45910245,1,0,3,2,3,3,1,0,0,0,1,1,1,1,8
4227,45910242,1,0,3,2,1,2,1,0,0,0,1,1,1,1,29
4228,45910236,0,0,2,1,3,2,1,0,0,0,1,1,1,1,5
4229,45910221,0,0,2,2,3,2,1,0,0,0,1,1,1,1,10
4230,45909886,1,0,2,1,3,3,1,0,0,0,1,1,1,1,10
4231,45909641,0,0,2,1,2,3,1,1,0,0,1,1,1,1,12
4232,45909640,0,0,3,1,2,3,1,0,0,0,1,1,1,1,8
4233,45909444,1,0,2,2,2,3,1,0,0,0,1,1,1,1,29
4234,45909393,1,0,3,2,1,2,1,0,0,1,1,1,1,1,16
4235,45908690,1,0,3,1,3,3,1,0,0,0,1,1,1,1,3
4236,45908662,1,0,2,1,2,4,1,0,0,0,1,1,1,1,31
4237,45908661,1,0,3,2,2,2,1,0,0,0,1,1,1,1,26
4238,45908130,0,0,1,2,1,1,1,0,0,1,1,1,1,1,25
4239,45908164,1,0,3,1,2,2,1,0,0,0,1,1,1,1,12
4240,45907063,1,0,2,2,3,2,1,0,0,0,1,1,1,1,23
4241,45906215,0,0,3,1,3,3,1,0,0,0,1,1,1,1,19
4242,45906209,1,0,3,2,3,2,1,0,0,0,1,1,1,1,13
4243,45906207,1,0,3,1,3,3,1,0,0,0,1,1,1,1,3
4244,45906197,1,0,3,2,3,3,1,0,0,0,1,1,1,1,27
4245,45905869,1,0,2,1,3,2,1,0,0,0,1,1,1,1,14
4246,45903409,1,0,3,2,3,2,1,0,0,1,1,1,1,1,22
4247,45903381,1,0,3,2,3,2,1,0,0,1,1,1,1,1,16
4248,45903276,1,0,3,1,3,1,1,0,0,1,1,1,1,1,2
4249,45902445,1,0,2,1,2,4,1,1,0,0,1,1,1,1,8
4250,45902372,1,0,4,2,1,2,1,0,0,0,1,1,1,1,14
4251,45901552,1,0,3,2,3,2,1,0,0,0,1,1,1,1,13
4252,45901272,1,0,2,1,3,3,1,1,0,0,1,1,1,1,5
4253,45901103,1,0,3,1,1,2,1,0,0,0,1,1,1,1,18
4254,45900009,1,0,3,1,1,3,1,0,0,0,1,1,1,1,26
4255,45900010,1,0,3,1,1,2,1,0,0,0,1,1,1,1,26
4256,45900011,1,0,4,1,2,3,1,0,0,0,1,1,1,1,15
4257,45899289,1,0,3,2,1,4,1,0,0,0,1,1,1,1,24
4258,45899283,1,0,3,2,1,2,1,0,0,0,1,1,1,1,25
4259,45898948,1,0,1,2,2,3,1,0,0,1,1,1,1,1,14
4260,45898111,1,0,3,1,3,2,1,0,0,0,1,1,1,1,21
4261,45898102,0,0,3,1,3,3,1,0,0,0,1,1,1,1,30
4262,45896760,1,0,1,2,3,2,0,0,0,1,0,1,1,1,29
4263,45895851,1,0,1,1,1,2,1,0,0,1,1,1,1,1,28
4264,45895724,0,0,3,1,2,3,1,0,0,1,1,1,1,1,12
4265,45895735,1,0,3,1,1,2,1,0,0,1,1,1,1,1,8
4266,45895732,1,0,3,1,2,3,1,0,0,1,1,1,1,1,2
4267,45895468,0,0,3,2,2,2,1,0,0,1,1,1,1,1,18
4268,45895062,1,0,1,1,2,2,1,0,0,1,1,1,1,1,23
4269,45895031,1,0,2,1,2,4,1,1,0,0,1,1,0,1,19
4270,45894941,1,0,1,2,3,2,1,0,0,0,1,1,1,1,16
4271,45893586,0,0,3,2,2,2,1,0,0,0,1,1,1,1,7
4272,45893557,1,0,1,2,1,2,1,1,0,0,1,1,0,1,9
4273,45893235,0,0,1,2,3,2,0,0,0,0,1,1,1,1,6
4274,45893241,0,0,1,2,3,3,0,0,0,0,1,1,1,1,12
4275,45892670,1,0,2,1,3,2,1,0,0,0,1,1,1,1,9
4276,45892048,1,0,3,1,1,2,1,0,0,0,1,1,1,1,6
4277,45891770,0,0,3,1,2,3,1,0,0,0,1,1,1,1,11
4278,45891549,1,0,3,2,2,1,0,0,0,0,1,1,1,1,21
4279,45891496,1,0,2,1,2,2,0,0,0,0,1,1,1,1,33
4280,45891461,1,0,2,1,2,2,0,0,0,0,1,1,1,1,26
4281,45890014,1,0,3,1,1,3,1,0,0,0,1,1,1,1,23
4282,45889338,1,0,3,2,1,1,1,0,0,0,0,1,1,1,2
4283,45889946,1,0,2,2,2,2,1,1,0,1,1,1,1,1,8
4284,45889353,1,0,2,2,2,2,1,1,0,0,1,1,0,1,28
4285,45888955,0,0,4,1,1,2,1,1,0,1,1,1,1,1,16
4286,45887898,0,0,2,1,3,1,1,1,0,1,1,1,0,1,21
4287,45887091,0,0,2,1,3,2,1,0,0,0,1,1,1,1,22
4288,45887092,0,0,3,2,3,2,1,0,0,0,1,1,1,1,1
4289,45887084,1,0,2,1,3,3,1,0,0,0,1,1,1,1,20
4290,45884845,1,0,3,2,1,3,1,0,0,1,1,1,0,1,4
4291,45882817,1,0,1,2,1,1,1,0,0,1,1,1,1,1,24
4292,45882733,1,0,1,2,1,1,1,0,0,1,1,1,1,1,21
4293,45881426,1,0,2,1,3,2,1,0,0,0,1,1,1,1,31
4294,45881418,0,0,2,1,3,3,1,0,0,0,1,1,1,1,13
4295,45880897,1,0,2,1,3,2,1,0,0,0,1,1,1,1,3
4296,45880560,1,0,3,1,2,1,1,0,0,1,1,1,1,1,13
4297,45880494,0,0,3,2,2,2,1,0,0,1,1,1,1,1,26
4298,45880457,1,0,3,1,2,2,1,0,0,1,1,1,1,1,9
4299,45880202,0,0,2,2,2,1,0,0,0,0,1,1,1,1,12
4300,45876886,1,0,3,2,3,2,1,0,0,0,1,1,1,1,24
4301,45875766,1,0,2,1,3,3,1,0,0,1,1,1,1,1,30
4302,45875584,1,0,3,2,2,2,1,0,0,1,1,1,1,1,28
4303,45875495,1,0,3,2,1,2,1,0,0,1,1,1,1,1,4
4304,45874692,0,0,3,2,2,2,1,0,0,0,1,1,1,1,28
4305,45874148,1,0,3,1,2,2,1,0,0,0,1,1,1,1,33
4306,45872208,0,0,2,1,4,3,1,1,0,1,1,1,1,1,27
4307,45872164,1,0,3,2,3,3,1,0,0,1,1,1,1,1,6
4308,45871967,0,0,3,1,3,2,1,1,0,1,1,1,1,1,30
4309,45871968,0,0,1,2,4,3,0,0,0,1,1,1,1,1,29
4310,45871695,0,0,2,1,3,3,1,1,0,1,1,1,1,1,15
4311,45869286,1,0,1,2,2,3,1,0,0,1,1,1,1,1,4
4312,45867983,0,0,3,1,3,2,1,0,0,1,1,1,1,1,25
4313,45867087,1,0,3,1,1,3,1,0,0,0,1,1,1,1,19
4314,45866594,1,0,3,1,1,3,1,0,0,0,1,1,1,1,5
4315,45866590,1,0,3,2,3,3,1,0,0,0,1,1,1,1,18
4316,45866286,1,0,3,2,3,3,1,0,0,0,1,1,1,1,30
4317,45866120,1,0,1,1,2,3,1,0,0,0,1,1,1,1,1
4318,45865838,1,0,1,1,2,3,1,0,0,0,1,1,1,1,19
4319,45865133,1,0,2,1,1,2,1,0,0,0,1,1,1,1,23
4320,45865130,1,0,3,2,3,3,1,0,0,0,1,1,1,1,31
4321,45864591,1,0,2,1,1,1,1,0,0,1,1,1,1,1,24
4322,45864162,1,0,1,2,2,1,1,0,0,1,1,1,1,1,17
4323,45863545,1,0,2,1,3,3,1,1,0,0,1,1,1,1,4
4324,45862226,1,0,2,2,2,1,1,1,0,1,1,1,1,1,18
4325,45860998,1,0,4,1,2,3,1,0,0,0,1,1,1,1,14
4326,45860867,0,0,3,1,2,2,1,0,0,0,1,1,1,1,16
4327,45860524,1,0,3,1,2,3,1,0,0,0,1,1,1,1,28
4328,45854857,0,0,3,2,2,2,1,0,0,0,1,1,1,1,18
4329,45854854,0,0,2,2,2,3,1,0,0,0,1,1,1,1,22
4330,45853858,1,0,3,2,2,1,1,0,0,1,1,1,1,1,5
4331,45853706,0,0,3,2,3,2,1,0,0,0,1,1,1,1,3
4332,45853707,1,0,3,1,3,3,1,0,0,0,1,1,1,1,31
4333,45853456,1,0,3,1,1,3,1,0,0,0,1,1,1,1,4
4334,45852644,1,0,1,2,1,1,1,0,0,1,1,1,1,1,26
4335,45850634,1,0,2,2,3,2,1,1,0,0,1,1,1,1,19
4336,45849226,1,0,1,2,3,3,1,0,0,0,1,1,1,1,4
4337,45847607,1,0,3,1,1,2,1,0,0,0,1,1,1,1,17
4338,45847358,0,0,2,2,2,2,1,0,0,0,1,1,1,1,10
4339,45847354,1,0,2,1,2,3,1,0,0,0,1,1,1,1,32
4340,45847356,1,0,3,1,3,3,1,0,0,0,1,1,1,1,15
4341,45847352,1,0,3,1,3,3,1,0,0,0,1,1,1,1,15
4342,45846209,1,0,2,1,2,2,1,0,0,1,1,1,1,1,7
4343,45846212,1,0,1,1,2,2,1,0,0,1,1,1,1,1,31
4344,45845414,0,0,3,2,1,2,1,0,0,0,1,1,1,1,18
4345,45845384,0,0,3,1,1,2,1,0,0,0,1,1,1,1,31
4346,45845162,0,0,2,1,1,1,1,1,0,0,1,1,1,1,9
4347,45844086,1,0,3,1,2,3,1,0,0,0,1,1,1,1,7
4348,45844089,1,0,3,2,3,2,1,0,0,0,1,1,1,1,29
4349,45844082,0,0,3,2,3,2,1,0,0,0,1,1,1,1,10
4350,45844062,0,0,4,2,1,3,1,0,0,1,0,0,1,1,20
4351,45843454,1,0,2,1,1,3,1,1,0,1,0,1,1,1,11
4352,45843234,0,0,2,1,3,3,1,0,0,0,1,1,1,1,3
4353,45843235,0,0,2,2,3,3,1,0,0,0,1,1,1,1,14
4354,45841738,1,0,1,2,2,1,1,0,0,0,1,1,1,1,23
4355,45841728,1,0,1,1,2,3,1,0,0,1,1,1,1,1,33
4356,45841538,0,0,2,2,3,1,0,1,0,0,1,1,1,1,1
4357,45841067,1,0,2,1,2,2,1,0,0,0,1,1,1,1,32
4358,45840973,0,0,2,1,3,3,0,0,0,0,1,1,1,1,2
4359,45840476,0,0,3,1,3,2,1,1,0,1,1,1,1,1,7
4360,45840330,0,0,2,2,2,3,1,0,0,0,1,1,1,1,13
4361,45839230,1,0,2,2,1,2,1,0,0,0,1,1,1,1,30
4362,45837240,0,0,3,2,3,2,1,0,0,0,1,1,1,1,19
4363,45837231,1,0,3,1,2,3,1,0,0,0,1,1,1,1,27
4364,45837236,0,0,3,2,3,3,1,0,0,0,1,1,1,1,29
4365,45837234,0,0,3,2,3,2,1,0,0,0,1,1,1,1,25
4366,45836975,1,0,3,1,2,2,1,0,0,0,1,1,1,1,30
4367,45836263,1,0,2,1,2,2,1,0,0,0,1,1,1,1,15
4368,45836262,0,0,2,2,2,3,1,0,0,0,1,1,1,1,19
4369,45835939,1,0,2,1,2,2,1,1,0,0,1,1,1,1,28
4370,45835516,0,0,2,1,3,2,1,0,0,1,1,1,1,1,13
4371,45834369,1,0,3,1,3,3,1,0,0,0,1,1,1,1,30
4372,45834365,1,0,3,1,3,2,1,0,0,0,1,1,1,1,25
4373,45834368,0,0,3,1,3,2,1,0,0,0,1,1,1,1,17
4374,45833742,1,0,4,2,1,2,1,0,0,0,1,1,1,1,25
4375,45833590,1,0,1,1,2,2,1,1,0,1,1,1,1,1,24
4376,45832869,1,0,4,2,1,2,0,0,0,0,1,1,1,1,23
4377,45832872,1,0,3,1,1,3,1,0,0,0,0,1,1,1,15
4378,45832874,1,0,3,1,1,3,0,0,0,0,1,1,1,1,26
4379,45552561,0,0,4,2,2,1,1,1,0,1,1,1,1,1,8
4380,45830726,0,0,3,1,3,2,1,0,0,1,1,1,1,1,33
4381,45829714,1,0,3,1,3,2,1,0,0,0,1,1,1,1,11
4382,45829134,1,0,2,1,3,2,1,0,0,0,1,1,1,1,20
4383,45828809,0,0,3,1,3,2,1,0,0,0,1,1,1,1,29
4384,45828808,1,0,2,1,3,3,0,0,0,0,1,1,1,1,2
4385,45827373,1,0,3,1,3,1,1,1,0,1,1,1,1,1,20
4386,45827320,1,0,3,1,2,1,1,1,0,1,1,1,1,1,11
4387,45827293,1,0,3,1,2,1,1,1,0,1,1,1,0,1,7
4388,45827214,1,0,2,1,1,1,1,1,0,1,1,1,1,1,8
4389,45827240,1,0,2,1,2,2,1,1,0,1,1,1,1,1,20
4390,45826491,1,0,2,2,1,2,1,1,0,1,0,1,1,1,31
4391,45826366,0,0,3,1,3,2,1,0,0,0,1,1,1,1,29
4392,45826265,1,0,3,1,3,2,1,0,0,0,1,1,1,1,6
4393,45825810,1,0,2,1,3,3,1,0,0,0,1,1,1,1,9
4394,45824832,1,0,3,1,2,3,1,0,0,0,1,1,1,1,17
4395,45824829,1,0,2,2,2,2,1,0,0,0,1,1,1,1,17
4396,45818273,1,0,4,2,2,2,1,0,0,1,1,1,0,1,15
4397,45818280,1,0,3,1,2,2,1,0,0,1,1,1,1,1,33
4398,45818283,0,0,2,1,4,3,1,0,0,1,1,1,1,1,22
4399,45818278,0,0,2,2,2,3,1,0,0,1,1,1,1,1,30
4400,45818279,0,0,3,1,4,2,1,0,0,1,1,0,0,1,22
